64,-1.0039,1.02508,1.57923
65,-0.987218,2.06507,1.57074
66,-0.989657,3.05427,1.55364
67,-0.96743,4.01265,1.55427
68,-0.952565,3.04027,-1.59151
69,-1.0071,2.04803,-1.56922
70,-1.01154,1.02764,-1.55955
71,-0.996686,0.000739703,-1.55781
72,-2.00249,-0.0194516,3.13936
73,-2.97638,0.0092134,3.10925
74,-3.96651,0.0258456,3.106
75,-4.95147,0.062626,3.12286
76,-4.98478,-0.932286,-1.5744
77,-4.97351,-1.93313,-1.60922
78,-5.00679,-2.95152,-1.5921
79,-5.02163,-3.93373,-1.57789
80,-6.00532,-3.9078,-3.13226
81,-7.02285,-3.92768,-3.14065
82,-8.01711,-3.90068,3.13505
83,-9.01658,-3.89024,3.12082
84,-9.0265,-4.91967,-1.62547
85,-9.06766,-5.90017,-1.62783
86,-9.12043,-6.8884,-1.62118
87,-9.16318,-7.87881,-1.58839
88,-8.13715,-7.89602,-0.0317002
89,-7.12723,-7.94103,-0.0210597
90,-6.11207,-7.96572,0.00266662
91,-5.07428,-7.95797,-0.0147034
92,-5.06456,-6.96459,1.54998
93,-5.0886,-5.97757,1.54063
94,-5.04524,-4.98795,1.55854
95,-4.98274,-3.95193,1.54877
96,-6.01017,-3.93443,3.12565
97,-7.02572,-3.90236,-3.14008
98,-7.99525,-3.94081,3.14006
99,-9.01077,-3.9129,3.13338
100,-8.03142,-3.91056,-0.0296098
101,-7.02308,-3.91831,-0.0256519
102,-6.02899,-3.92674,-0.0247779
103,-5.02319,-3.92458,-0.0242722
104,-6.02595,-3.91037,3.12823
105,-7.02409,-3.90852,3.12917
106,-8.00571,-3.8906,3.12708
107,-9.01405,-3.89208,3.14003
108,-8.99407,-2.86366,1.5617
109,-8.98975,-1.86122,1.57452
110,-8.97701,-0.855307,1.58455
111,-8.98272,0.137855,1.59041
112,-8.99728,-0.845155,-1.57967
113,-9.00708,-1.85712,-1.56917
114,-8.99972,-2.88405,-1.57632
115,-9.00759,-3.90444,-1.56965
116,-8.01771,-3.90488,-0.0145344
117,-7.01,-3.94016,-0.00687092
118,-6.02724,-3.94255,-0.0234511
119,-5.03481,-3.95968,-0.0182024
120,-6.04047,-3.97257,3.13647
121,-7.04925,-3.9354,-3.13617
122,-8.04275,-3.90893,3.12355
123,-9.06873,-3.93271,3.12914
124,-9.07617,-4.89057,-1.6001
125,-9.08123,-5.88947,-1.60688
126,-9.12984,-6.90826,-1.59997
127,-9.14097,-7.88244,-1.59735
128,-8.12383,-7.87108,-0.00912904
129,-7.10935,-7.88644,-0.0206755
130,-6.09449,-7.92586,-0.0313528
131,-5.08772,-7.93855,-0.0363112
132,-5.08734,-8.95748,-1.61317
133,-5.1421,-9.96569,-1.60797
134,-5.1904,-10.9714,-1.60016
135,-5.19709,-11.9665,-1.59189
136,-5.15724,-10.9423,1.56094
137,-5.13736,-9.9445,1.54632
138,-5.09948,-8.94233,1.55537
139,-5.08517,-7.916,1.53008
140,-5.13111,-8.91481,-1.59346
141,-5.13199,-9.93854,-1.60784
142,-5.16025,-10.9625,-1.58247
143,-5.16068,-11.971,-1.58226
144,-5.13217,-10.9495,1.55913
145,-5.16345,-9.96559,1.52965
146,-5.12142,-8.97404,1.53837
147,-5.09239,-7.95282,1.51635
148,-4.07548,-7.99887,-0.0293978
149,-3.07921,-7.97036,-0.00719815
150,-2.08293,-7.98119,-0.0310545
151,-1.08319,-8.00192,-0.0226837
152,-1.05343,-6.96504,1.56987
153,-1.05701,-5.97468,1.52935
154,-0.99045,-4.98661,1.54028
155,-0.966741,-4.02302,1.55463
156,-0.987499,-5.00905,-1.5783
157,-1.03674,-6.01727,-1.58089
158,-1.06533,-7.01531,-1.5993
159,-1.1059,-8.01711,-1.59141
160,-1.06896,-7.0238,1.55382
161,-1.05303,-6.03879,1.53077
162,-1.00838,-5.00348,1.52862
163,-0.97485,-4.01577,1.55783
164,-0.993193,-5.00248,-1.58521
165,-0.990724,-6.01123,-1.59581
166,-1.05395,-6.96838,-1.60611
167,-1.07366,-8.00424,-1.59355
168,-2.08584,-8.00551,3.10868
169,-3.08566,-7.97772,3.13263
170,-4.06517,-7.96517,3.12725
171,-5.07733,-7.94355,3.11705
172,-5.05754,-6.95281,1.55393
173,-5.03976,-5.95777,1.56654
174,-5.04444,-4.97778,1.54375
175,-5.04424,-3.95819,1.55497
176,-5.05081,-4.9826,-1.59874
177,-5.06841,-5.97152,-1.589
178,-5.05331,-6.94913,-1.59748
179,-5.07716,-7.93538,-1.60292
180,-5.12277,-8.95327,-1.59251
181,-5.1353,-9.9439,-1.58949
182,-5.14377,-10.9287,-1.57594
183,-5.15757,-11.9405,-1.59237
184,-6.14818,-11.9377,3.10391
185,-7.16318,-11.895,3.09452
186,-8.15844,-11.8614,3.10439
187,-9.16799,-11.8348,3.11895
188,-9.14509,-10.8451,1.55764
189,-9.13983,-9.85334,1.54734
190,-9.12699,-8.84104,1.55061
191,-9.12145,-7.86222,1.54368
192,-10.1069,-7.79229,-3.12549
193,-11.0924,-7.86482,-3.12152
194,-12.0814,-7.90357,-3.13735
195,-13.0955,-7.9112,-3.12112
196,-13.0926,-8.88996,-1.56637
197,-13.1109,-9.90102,-1.56584
198,-13.085,-10.891,-1.55236
199,-13.0715,-11.9089,-1.55094
200,-14.0662,-11.9126,-3.12302
201,-15.0402,-11.9623,-3.12321
202,-16.0569,-11.9849,-3.12354
203,-17.04,-12.0037,-3.12121
204,-17.0521,-13.037,-1.55
205,-17.0294,-14.0098,-1.53801
206,-17.0023,-15.0163,-1.52321
207,-16.9746,-16.0213,-1.52575
208,-16.9856,-15.0124,1.59792
209,-17.0069,-13.9953,1.60187
210,-17.0285,-13.011,1.5744
211,-17.0344,-12.0048,1.58088
212,-16.0301,-11.9809,0.021185
213,-15.0646,-11.9695,0.0132441
214,-14.0483,-11.9361,0.0620422
215,-13.0531,-11.912,0.0452463
216,-13.0593,-10.9256,1.60685
217,-13.0743,-9.89862,1.57832
218,-13.1226,-8.90061,1.55723
219,-13.1081,-7.89622,1.56904
220,-13.1258,-8.88673,-1.53975
221,-13.1163,-9.90191,-1.5419
222,-13.0699,-10.9076,-1.54069
223,-13.0581,-11.9173,-1.53844
224,-13.0619,-10.9364,1.60147
225,-13.0604,-9.92616,1.5931
226,-13.088,-8.89262,1.59663
227,-13.0804,-7.91444,1.60111
228,-12.0728,-7.87159,0.00895261
229,-11.132,-7.84871,0.0150313
230,-10.1412,-7.85639,0.0216204
231,-9.1544,-7.84251,-0.00602051
232,-9.15051,-8.82869,-1.58729
233,-9.13034,-9.83786,-1.57151
234,-9.14989,-10.8367,-1.59218
235,-9.16601,-11.8582,-1.583
236,-8.16824,-11.8689,-0.0200034
237,-7.15569,-11.8964,-0.0293719
238,-6.1708,-11.9156,-0.0474093
239,-5.17745,-11.9799,-0.0303108
240,-6.17799,-11.9499,3.09687
241,-7.15214,-11.9251,3.10162
242,-8.15757,-11.8825,3.11683
243,-9.19285,-11.8453,3.10771
244,-9.20002,-12.8064,-1.58074
245,-9.24035,-13.7648,-1.55178
246,-9.23297,-14.7674,-1.54655
247,-9.21635,-15.7534,-1.551
248,-9.19565,-16.763,-1.56812
249,-9.15168,-17.76,-1.55158
250,-9.0982,-18.7516,-1.53972
251,-9.0743,-19.7752,-1.53345
252,-9.10678,-18.7695,1.61639
253,-9.13793,-17.7476,1.61121
254,-9.17095,-16.7625,1.60622
255,-9.20596,-15.7593,1.61295
256,-9.17806,-16.7709,-1.50089
257,-9.13171,-17.7572,-1.52945
258,-9.09443,-18.769,-1.51195
259,-9.04943,-19.7503,-1.53199
260,-9.09709,-18.7542,1.58079
261,-9.13988,-17.7512,1.58436
262,-9.16637,-16.7712,1.61428
263,-9.20571,-15.7723,1.59051
264,-8.2152,-15.7369,0.0260359
265,-7.19045,-15.7026,0.0272219
266,-6.19543,-15.6768,0.026807
267,-5.21503,-15.6183,0.0239888
268,-5.1546,-16.6202,-1.56185
269,-5.16282,-17.5977,-1.57312
270,-5.16725,-18.6289,-1.52388
271,-5.12949,-19.6243,-1.53041
272,-4.11474,-19.5562,0.0502218
273,-3.08161,-19.5066,0.068642
274,-2.10174,-19.4527,0.0497073
275,-1.11458,-19.4353,0.058398
276,-1.17949,-18.3791,1.62865
277,-1.21192,-17.3865,1.62607
278,-1.28016,-16.3877,1.62622
279,-1.34343,-15.3874,1.6188
280,-0.370937,-15.3419,0.0353083
281,0.616447,-15.3298,0.0363251
282,1.60266,-15.317,0.0257792
283,2.5964,-15.2697,-0.0041889
284,1.57903,-15.2606,-3.11973
285,0.594661,-15.2638,-3.12252
286,-0.367916,-15.3224,-3.10611
287,-1.356,-15.3976,-3.06554
288,-1.2951,-16.3759,-1.51238
289,-1.22532,-17.38,-1.50763
290,-1.17597,-18.3742,-1.51064
291,-1.13145,-19.3384,-1.48281
292,-2.11692,-19.4262,-3.07627
293,-3.13284,-19.505,-3.06528
294,-4.11572,-19.5838,-3.07862
295,-5.12089,-19.6139,-3.10578
296,-5.10753,-20.6179,-1.49704
297,-5.03719,-21.6194,-1.49935
298,-5.00031,-22.5819,-1.52984
299,-4.96336,-23.5828,-1.55077
300,-5.95883,-23.5811,-3.09353
301,-6.95449,-23.6124,-3.08991
302,-7.94589,-23.672,-3.07987
303,-8.93097,-23.7277,-3.08601
304,-8.99599,-22.7524,1.5846
305,-9.00783,-21.7651,1.60915
306,-9.05377,-20.776,1.60088
307,-9.06136,-19.7884,1.58988
308,-10.0619,-19.7939,3.14079
309,-11.0574,-19.8068,-3.11143
310,-12.0547,-19.8588,-3.09253
311,-13.0759,-19.9128,-3.12018
312,-13.0408,-20.926,-1.55304
313,-12.9955,-21.9149,-1.54476
314,-12.9724,-22.8891,-1.559
315,-12.9803,-23.9167,-1.54921
316,-13.9676,-23.9142,-3.11391
317,-14.9749,-23.9412,-3.08794
318,-15.9621,-23.9905,-3.11433
319,-17.0014,-24.051,-3.1368
320,-17.0051,-23.035,1.56345
321,-17.0288,-22.0482,1.55756
322,-16.9996,-21.0462,1.55525
323,-16.9828,-20.0775,1.55339
324,-18.002,-20.0543,3.12298
325,-18.9951,-20.0428,3.13814
326,-20.0394,-20.0169,-3.1344
327,-21.0106,-20.0046,-3.13168
328,-19.9921,-20.0308,0.00215868
329,-18.9894,-20.045,-0.00930083
330,-18.0141,-20.0679,-0.00616475
331,-17.0313,-20.0706,-0.00695826
332,-17.0122,-21.0447,-1.56568
333,-16.9927,-22.0702,-1.57528
334,-17.0053,-23.0744,-1.55001
335,-16.9567,-24.0878,-1.53197
336,-15.9361,-24.0099,0.0534567
337,-14.9597,-23.9349,0.0415252
338,-13.9758,-23.8912,0.02329
339,-12.9641,-23.8876,0.0157642
340,-13.0002,-22.9033,1.60021
341,-13.0194,-21.8965,1.61232
342,-13.062,-20.8978,1.61218
343,-13.1015,-19.8854,1.60118
344,-12.0799,-19.864,0.0531839
345,-11.0789,-19.8071,0.0389473
346,-10.073,-19.7771,0.0379197
347,-9.05957,-19.7326,0.0493885
348,-9.13626,-18.7678,1.614
349,-9.17573,-17.7778,1.59228
350,-9.21144,-16.7591,1.58277
351,-9.2,-15.7732,1.58074
352,-9.18435,-16.7788,-1.54378
353,-9.14424,-17.7783,-1.53778
354,-9.10546,-18.7596,-1.53666
355,-9.05511,-19.7741,-1.54605
356,-9.08075,-18.7709,1.6148
357,-9.15017,-17.7526,1.60215
358,-9.18168,-16.7322,1.59622
359,-9.20093,-15.7352,1.60455
360,-9.18784,-16.7682,-1.55173
361,-9.15284,-17.7393,-1.56549
362,-9.09859,-18.7624,-1.5563
363,-9.06721,-19.7707,-1.56189
364,-9.09429,-18.7762,1.58417
365,-9.12972,-17.7664,1.61694
366,-9.16765,-16.7945,1.60392
367,-9.21594,-15.7821,1.60345
368,-10.2062,-15.8129,-3.11912
369,-11.2094,-15.8203,-3.09891
370,-12.2286,-15.864,-3.11265
371,-13.179,-15.8665,-3.12183
372,-13.1877,-16.8675,-1.54594
373,-13.1534,-17.8966,-1.55139
374,-13.1315,-18.9046,-1.52911
375,-13.0817,-19.9023,-1.54576
376,-14.0784,-19.9314,-3.10696
377,-15.036,-19.9653,-3.11019
378,-16.0046,-20.0432,-3.1247
379,-17.0203,-20.072,-3.11862
380,-16.9909,-21.0662,-1.5734
381,-16.9882,-22.0625,-1.57179
382,-17.0157,-23.063,-1.56411
383,-16.9713,-24.0492,-1.52757
384,-15.9524,-23.9792,0.0452924
385,-14.9725,-23.9493,0.0560679
386,-13.9758,-23.8934,0.0441396
387,-12.9867,-23.8405,0.0143488
388,-12.9782,-22.87,1.591
389,-12.998,-21.8665,1.58912
390,-13.0407,-20.8657,1.59892
391,-13.0774,-19.8805,1.60366
392,-12.0561,-19.8753,0.0440549
393,-11.0541,-19.8184,0.0193812
394,-10.0538,-19.8224,0.0245725
395,-9.05378,-19.7662,0.0432263
396,-9.05732,-20.7682,-1.54504
397,-9.06082,-21.7551,-1.51217
398,-9.01887,-22.7437,-1.5227
399,-8.94364,-23.7336,-1.51748
400,-9.95077,-23.7888,-3.08609
401,-10.9684,-23.8295,-3.10581
402,-11.9697,-23.8977,-3.12932
403,-12.9751,-23.8923,-3.12279
404,-11.9556,-23.8935,0.039871
405,-10.9467,-23.8528,0.0443571
406,-9.94971,-23.8043,0.0326193
407,-8.96338,-23.7364,0.0602349
408,-8.89812,-24.7157,-1.51073
409,-8.82234,-25.6974,-1.5303
410,-8.80242,-26.7028,-1.51537
411,-8.76013,-27.6789,-1.53248
412,-7.76474,-27.6498,0.0241817
413,-6.75917,-27.6445,0.00905087
414,-5.77916,-27.6406,0.0117709
415,-4.76522,-27.6333,0.0202075
416,-5.76571,-27.6531,-3.1352
417,-6.74442,-27.6299,-3.11731
418,-7.75821,-27.6495,-3.13468
419,-8.77103,-27.6596,-3.1328
420,-8.7414,-28.6954,-1.56916
421,-8.7794,-29.6754,-1.57123
422,-8.76391,-30.6319,-1.54977
423,-8.80063,-31.6438,-1.54726
424,-8.77557,-32.6275,-1.54342
425,-8.70861,-33.6129,-1.55626
426,-8.70384,-34.5948,-1.56251
427,-8.70872,-35.5994,-1.56794
428,-7.67046,-35.5986,0.00592953
429,-6.68607,-35.6032,0.0181459
430,-5.66006,-35.5815,0.00213032
431,-4.68963,-35.5781,0.00777974
432,-4.66018,-36.5425,-1.59493
433,-4.64752,-37.5428,-1.55281
434,-4.62336,-38.5339,-1.57931
435,-4.63989,-39.5363,-1.60629
436,-5.66444,-39.4666,3.09199
437,-6.63776,-39.4404,3.13256
438,-7.66229,-39.4544,3.119
439,-8.63318,-39.4552,3.11819
440,-8.6615,-40.4527,-1.58992
441,-8.68475,-41.4466,-1.59357
442,-8.68582,-42.4423,-1.60717
443,-8.71219,-43.4538,-1.59162
444,-8.71766,-42.4665,1.55461
445,-8.7042,-41.4572,1.51516
446,-8.66883,-40.438,1.5386
447,-8.63089,-39.4337,1.53432
448,-7.65155,-39.4692,-0.04001
449,-6.62778,-39.5094,0.0019579
450,-5.6393,-39.4832,-0.0307147
451,-4.63022,-39.5349,-0.00894879
452,-5.64236,-39.4806,-3.14015
453,-6.64324,-39.4688,3.11732
454,-7.64998,-39.4508,3.13577
455,-8.64078,-39.4273,3.12079
456,-7.63869,-39.4955,-0.0274085
457,-6.64333,-39.5065,-0.00286173
458,-5.65041,-39.5037,-0.0139836
459,-4.6342,-39.5197,-0.00135956
460,-5.65069,-39.5047,3.12089
461,-6.64472,-39.4718,3.13778
462,-7.66299,-39.4512,3.14142
463,-8.66662,-39.4487,3.11945
464,-8.68865,-40.4324,-1.58872
465,-8.73667,-41.4051,-1.57772
466,-8.70967,-42.433,-1.57581
467,-8.72307,-43.4454,-1.58526
468,-9.72849,-43.4394,3.13587
469,-10.7602,-43.4366,3.12533
470,-11.7262,-43.4459,3.08827
471,-12.7281,-43.373,3.10123
472,-11.7564,-43.4092,-0.0270974
473,-10.7492,-43.4265,-0.0116624
474,-9.73924,-43.4666,-0.00412699
475,-8.72696,-43.464,-0.0136223
476,-9.74455,-43.4301,3.11479
477,-10.7425,-43.4307,3.09298
478,-11.7656,-43.4142,3.09735
479,-12.7547,-43.3927,3.10374
480,-11.7399,-43.4414,-0.0175974
481,-10.7581,-43.4587,-0.000845347
482,-9.77211,-43.4572,-0.0127326
483,-8.73499,-43.4995,-0.00561501
484,-8.6987,-42.4748,1.54264
485,-8.66593,-41.4199,1.55463
486,-8.67252,-40.4431,1.54414
487,-8.63488,-39.4306,1.54147
488,-7.65964,-39.4458,-0.034443
489,-6.65187,-39.47,-0.0277403
490,-5.62774,-39.4982,-0.0190449
491,-4.62839,-39.5259,-0.00424164
492,-4.68258,-40.531,-1.55351
493,-4.65798,-41.5391,-1.58127
494,-4.66337,-42.5171,-1.59321
495,-4.66646,-43.4976,-1.55558
496,-4.67328,-42.4978,1.58145
497,-4.65968,-41.5185,1.55928
498,-4.63989,-40.5284,1.54477
499,-4.57557,-39.5469,1.52335
500,-4.60245,-40.5453,-1.61321
501,-4.65378,-41.5352,-1.58566
502,-4.65509,-42.5181,-1.57565
503,-4.64044,-43.5297,-1.56303
504,-4.6482,-42.5259,1.56622
505,-4.66076,-41.5564,1.56904
506,-4.66812,-40.5301,1.57177
507,-4.63919,-39.5357,1.54644
508,-3.6501,-39.5463,-0.00103126
509,-2.64845,-39.5564,-0.0213267
510,-1.63709,-39.5748,0.00670593
511,-0.616812,-39.5542,7.47009e-05
512,-0.650745,-40.5715,-1.58615
513,-0.656281,-41.574,-1.56688
514,-0.660771,-42.589,-1.57798
515,-0.64448,-43.5944,-1.57945
516,-0.617951,-42.6047,1.55722
517,-0.587549,-41.6409,1.56428
518,-0.611759,-40.6096,1.56545
519,-0.64442,-39.558,1.55256
520,-1.63467,-39.5182,3.13446
521,-2.633,-39.5543,3.13624
522,-3.63634,-39.536,3.11914
523,-4.63486,-39.5195,3.12621
524,-3.64119,-39.5775,0.00612826
525,-2.66399,-39.5648,0.000803794
526,-1.61889,-39.5499,0.0218677
527,-0.613852,-39.5495,0.0114491
528,-1.63124,-39.5457,-3.11499
529,-2.62787,-39.5763,3.13862
530,-3.62684,-39.56,3.10478
531,-4.64959,-39.5454,3.12964
532,-4.60934,-40.5291,-1.59773
533,-4.62754,-41.5478,-1.59518
534,-4.64961,-42.5303,-1.58476
535,-4.66498,-43.5285,-1.57538
536,-4.67714,-42.5334,1.55557
537,-4.65962,-41.5296,1.54604
538,-4.64852,-40.5596,1.55812
539,-4.61409,-39.5388,1.55059
540,-4.67517,-40.5369,-1.58593
541,-4.66836,-41.5288,-1.56129
542,-4.62441,-42.5285,-1.56146
543,-4.62518,-43.5595,-1.5474
544,-3.65449,-43.5029,0.00926793
545,-2.64469,-43.5112,-0.00744332
546,-1.66872,-43.5951,-0.00290884
547,-0.646289,-43.6117,-0.0191233
548,-0.635135,-42.571,1.5606
549,-0.609277,-41.5913,1.58022
550,-0.646793,-40.5905,1.57336
551,-0.642545,-39.5609,1.57441
552,-1.63534,-39.5553,3.13077
553,-2.60826,-39.5633,3.13321
554,-3.5914,-39.5298,3.12286
555,-4.63418,-39.5276,3.1228
556,-3.65022,-39.5191,-0.0334076
557,-2.64564,-39.563,-0.0167304
558,-1.62442,-39.5658,0.000240646
559,-0.631914,-39.5608,-0.0101326
560,-0.609744,-38.5645,1.55224
561,-0.627677,-37.6067,1.5879
562,-0.651754,-36.5455,1.57857
563,-0.642825,-35.5567,1.57876
564,-0.63868,-34.5779,1.56382
565,-0.667579,-33.5683,1.57129
566,-0.697704,-32.5725,1.55653
567,-0.691802,-31.5597,1.5722
568,-0.679201,-32.5678,-1.56435
569,-0.671509,-33.5606,-1.56056
570,-0.649581,-34.5858,-1.53349
571,-0.661356,-35.5999,-1.52541
572,0.376936,-35.5639,-0.0244334
573,1.38419,-35.6258,0.00408829
574,2.36708,-35.6061,0.00717105
575,3.38233,-35.6035,0.0279579
576,3.35641,-34.6072,1.59889
577,3.31057,-33.5871,1.58819
578,3.31894,-32.6111,1.57268
579,3.29397,-31.6071,1.57536
580,2.28407,-31.6017,3.13572
581,1.30214,-31.5988,-3.13651
582,0.305811,-31.6223,3.13449
583,-0.691058,-31.6039,-3.14066
584,-0.694313,-32.5858,-1.57786
585,-0.64638,-33.5863,-1.57252
586,-0.632059,-34.5612,-1.55517
587,-0.605368,-35.5962,-1.58807
588,-1.6149,-35.5706,3.12194
589,-2.63325,-35.551,3.12959
590,-3.66554,-35.5637,-3.12803
591,-4.66032,-35.5843,-3.13042
592,-4.67539,-34.5798,1.55117
593,-4.70019,-33.6038,1.55447
594,-4.67579,-32.6107,1.56323
595,-4.67351,-31.612,1.57065
596,-3.68449,-31.5827,0.00169764
597,-2.66595,-31.58,0.00106352
598,-1.67676,-31.5867,-0.00101674
599,-0.676111,-31.5592,-0.0132129
600,-0.679568,-32.5422,-1.55879
601,-0.696071,-33.5503,-1.54568
602,-0.681957,-34.5661,-1.54834
603,-0.670127,-35.5736,-1.58097
604,0.344323,-35.5579,-0.0181824
605,1.3587,-35.6114,-0.0033663
606,2.3411,-35.6107,0.0247048
607,3.34825,-35.5865,-0.0044467
608,3.33766,-34.5832,1.5659
609,3.33135,-33.5723,1.5775
610,3.31339,-32.5706,1.57854
611,3.31155,-31.5869,1.58484
612,3.33614,-32.5854,-1.57704
613,3.31787,-33.577,-1.55417
614,3.33526,-34.5847,-1.5489
615,3.36792,-35.5892,-1.54545
616,3.33462,-34.5798,1.59092
617,3.32625,-33.5692,1.56775
618,3.34135,-32.5897,1.58302
619,3.32625,-31.6303,1.58365
620,4.30708,-31.5931,0.0341031
621,5.32675,-31.5446,0.00899873
622,6.34222,-31.5247,-0.0102623
623,7.33819,-31.5617,-0.00138794
624,6.34096,-31.5329,-3.12971
625,5.30565,-31.539,-3.1209
626,4.28948,-31.5694,-3.09076
627,3.30009,-31.6041,-3.1231
628,3.29503,-32.5964,-1.57072
629,3.32446,-33.6093,-1.55935
630,3.31645,-34.5948,-1.55292
631,3.35083,-35.6203,-1.55361
632,4.35922,-35.5607,-0.000626435
633,5.35186,-35.5913,0.00136295
634,6.36513,-35.6058,0.012914
635,7.31089,-35.5897,-0.00879449
636,6.33583,-35.5887,3.13166
637,5.3406,-35.5879,3.13466
638,4.34132,-35.561,-3.13038
639,3.34687,-35.574,-3.11576
640,3.33279,-34.5913,1.59945
641,3.31217,-33.5837,1.60957
642,3.27231,-32.5494,1.61365
643,3.26246,-31.5797,1.60147
644,3.30545,-32.6092,-1.55739
645,3.29257,-33.6251,-1.55826
646,3.3199,-34.5906,-1.56025
647,3.33895,-35.5944,-1.56292
648,4.35526,-35.5932,0.00148505
649,5.33777,-35.6242,0.0145395
650,6.34205,-35.6085,0.0208702
651,7.32535,-35.5519,-0.0139909
652,7.33397,-34.5013,1.55767
653,7.34778,-33.524,1.55882
654,7.31482,-32.5073,1.54036
655,7.36052,-31.5489,1.58934
656,7.35664,-32.5426,-1.56399
657,7.32983,-33.5371,-1.57277
658,7.32261,-34.5307,-1.59261
659,7.31385,-35.5326,-1.56953
660,8.35216,-35.5355,-0.00824579
661,9.34885,-35.5357,-0.0224353
662,10.3368,-35.531,0.00590248
663,11.2966,-35.5293,0.0288411
664,11.3314,-36.5178,-1.55909
665,11.3577,-37.5464,-1.54976
666,11.3552,-38.5331,-1.55745
667,11.3521,-39.5074,-1.56882
668,11.3606,-38.5452,1.58099
669,11.3372,-37.5418,1.58895
670,11.3185,-36.5617,1.59359
671,11.3187,-35.5279,1.58214
672,11.3334,-36.5136,-1.57734
673,11.3403,-37.5304,-1.56913
674,11.3446,-38.5267,-1.55858
675,11.3613,-39.5018,-1.54926
676,11.3492,-38.5035,1.58931
677,11.3416,-37.5098,1.59898
678,11.2981,-36.5264,1.57401
679,11.321,-35.5431,1.58986
680,10.3229,-35.5542,-3.13453
681,9.38576,-35.5781,-3.12409
682,8.355,-35.5874,3.13474
683,7.36082,-35.5802,-3.1357
684,7.35454,-34.5466,1.57493
685,7.35443,-33.5536,1.57592
686,7.32305,-32.541,1.56612
687,7.32144,-31.5372,1.59875
688,6.32409,-31.5275,-3.13671
689,5.33007,-31.5508,-3.11717
690,4.32551,-31.5696,-3.09819
691,3.35428,-31.63,-3.11455
692,3.30911,-30.6395,1.54748
693,3.30369,-29.6268,1.5763
694,3.29664,-28.6264,1.55667
695,3.30954,-27.6183,1.59292
696,4.29865,-27.5804,0.00420595
697,5.32754,-27.5855,0.00934829
698,6.32032,-27.598,0.0171542
699,7.30358,-27.5861,0.0163898
700,7.29115,-26.5743,1.5889
701,7.26009,-25.5699,1.58118
702,7.24976,-24.5942,1.57036
703,7.22341,-23.5836,1.58337
704,6.21008,-23.6005,-3.11676
705,5.24626,-23.6053,-3.13008
706,4.22796,-23.621,-3.11249
707,3.18781,-23.631,-3.11669
708,3.19804,-24.6269,-1.55971
709,3.23088,-25.6108,-1.55561
710,3.25783,-26.6138,-1.55213
711,3.29548,-27.6158,-1.58946
712,2.30167,-27.6258,3.12679
713,1.29413,-27.6179,-3.13468
714,0.289596,-27.6039,-3.1357
715,-0.679074,-27.5955,3.13236
716,0.302819,-27.607,-0.0102805
717,1.28858,-27.6066,0.00547772
718,2.29666,-27.6073,0.0131213
719,3.29414,-27.5984,0.023253
720,3.25411,-26.6015,1.58745
721,3.23678,-25.6146,1.60723
722,3.20232,-24.6297,1.60906
723,3.19544,-23.6228,1.62659
724,3.24776,-24.6335,-1.53844
725,3.29034,-25.6227,-1.55035
